resource	study_uid	context_uid	study_label	labelset	cell_type	normalized_cell_type	n_markers	n_local_private_markers	local_private_fraction	n_same_label_other_study_profiles	marker_fraction_recovered_by_same_label_other_studies	local_private_fraction_recovered_by_same_label_other_studies
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		CONTRACTILE SMC	CONTRACTILE SMC	4	2	0.5	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		DC	DC	3	3	1.0	4	0.3333333333333333	0.3333333333333333
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		EC1	EC 1	3	0	0.0	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		EC2	EC 2	3	0	0.0	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		FIBROBLAST1	FIBROBLAST 1	5	1	0.2	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		FIBROBLAST2	FIBROBLAST 2	5	1	0.2	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		FIBROMYOCYTE	FIBROMYOCYTE	4	1	0.25	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		M1LIKE1	M 1 LIKE 1	6	5	0.8333333333333334	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		M1LIKE2	M 1 LIKE 2	4	4	1.0	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		M2LIKE1	M 2 LIKE 1	7	3	0.42857142857142855	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		M2LIKE2	M 2 LIKE 2	7	4	0.5714285714285714	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		MONOCYTE	MONOCYTE	8	8	1.0	23	0.125	0.125
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		MSC1	MSC 1	3	0	0.0	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		MSC2	MSC 2	3	0	0.0	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		M_IFNRESPONSE	M IFNRESPONSE	4	4	1.0	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		M_PROLIFERATING	M PROLIFERATING	6	3	0.5	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		M_REMODELING	M REMODELING	9	7	0.7777777777777778	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		PROLIFERATING SMC	PROLIFERATING SMC	3	2	0.6666666666666666	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		STRESSED SMC	STRESSED SMC	4	2	0.5	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		T_GIMAP	T GIMAP	5	4	0.8	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		T_HSP	T HSP	6	3	0.5	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		T_PROLIFERATION	T PROLIFERATION	5	2	0.4	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		T_STRESS	T STRESS	3	1	0.3333333333333333	0		
LLMarkers	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	llmarkers|hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c		T_SWITCHED	T SWITCHED	3	3	1.0	0		
LLMarkers	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	hca:0365_10.3389_fendo.2022.874915_81de77d539		B CELL	B CELL	3	3	1.0	29	1.0	1.0
LLMarkers	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	hca:0365_10.3389_fendo.2022.874915_81de77d539		EC	EC	8	5	0.625	6	0.375	0.2
LLMarkers	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	hca:0365_10.3389_fendo.2022.874915_81de77d539		ECS III	ECS III	3	1	0.3333333333333333	0		
LLMarkers	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	hca:0365_10.3389_fendo.2022.874915_81de77d539		ENDOTHELIAL SC5	ENDOTHELIAL SC 5	4	2	0.5	0		
LLMarkers	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	hca:0365_10.3389_fendo.2022.874915_81de77d539		ENDOTHELIAL SC6	ENDOTHELIAL SC 6	3	0	0.0	0		
LLMarkers	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	hca:0365_10.3389_fendo.2022.874915_81de77d539		FIBROBLAST	FIBROBLAST	5	2	0.4	28	0.8	1.0
LLMarkers	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	hca:0365_10.3389_fendo.2022.874915_81de77d539		MACROPHAGE	MACROPHAGE	4	4	1.0	28	1.0	1.0
LLMarkers	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	hca:0365_10.3389_fendo.2022.874915_81de77d539		SC9	SC 9	3	0	0.0	0		
LLMarkers	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	llmarkers|hca|0365_10.3389_fendo.2022.874915_81de77d539	hca:0365_10.3389_fendo.2022.874915_81de77d539		SMC	SMC	3	3	1.0	4	1.0	1.0
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		5–8 1	58 1	3	1	0.3333333333333333	0		
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		CLUSTER 0–1 1	CLUSTER 01 1	6	1	0.16666666666666666	0		
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		CLUSTER 0–1 2	CLUSTER 01 2	5	3	0.6	0		
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		CLUSTER 0–1 3	CLUSTER 01 3	3	0	0.0	0		
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		CLUSTER 0–1 4	CLUSTER 01 4	4	3	0.75	0		
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		CLUSTER 1	CLUSTER 1	3	1	0.3333333333333333	13	0.0	0.0
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		CLUSTER 2	CLUSTER 2	11	4	0.36363636363636365	18	0.36363636363636365	0.25
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		CLUSTER 5–8 3	CLUSTER 58 3	4	1	0.25	0		
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		CLUSTER 5–8 4	CLUSTER 58 4	5	3	0.6	0		
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		CLUSTER 6	CLUSTER 6	7	1	0.14285714285714285	2	0.0	0.0
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		CLUSTER 7	CLUSTER 7	7	6	0.8571428571428571	4	0.14285714285714285	0.16666666666666666
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		CLUSTER 8	CLUSTER 8	12	3	0.25	3	0.0	0.0
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		EFFECTOR CD8+ T CELLS	EFFECTOR CD 8 T CELLS	12	4	0.3333333333333333	0		
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		NAÏVE CD4+ T CELL	NAIVE CD 4 T CELL	5	0	0.0	1	0.4	
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		NAÏVE T CELLS	NAIVE T CELLS	5	0	0.0	0		
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		QUIESCENT T H 17	QUIESCENT T H 17	3	3	1.0	0		
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		T FH	T FH	18	3	0.16666666666666666	1	0.05555555555555555	0.0
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		T H 17	T H 17	9	6	0.6666666666666666	2	0.3333333333333333	0.3333333333333333
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		TREG	TREG	19	8	0.42105263157894735	14	0.42105263157894735	0.375
LLMarkers	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	llmarkers|hca|0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f		ΓΔ T CELLS	T CELLS	9	7	0.7777777777777778	4	0.0	0.0
LLMarkers	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	hca:0367_10.1073_pnas.2103240118_fda266512b		AEA/DVR	AEA DVR	4	4	1.0	0		
LLMarkers	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	hca:0367_10.1073_pnas.2103240118_fda266512b		CCRCC	CCRCC	9	9	1.0	1	0.0	0.0
LLMarkers	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	hca:0367_10.1073_pnas.2103240118_fda266512b		CCRCC-AVR-1	CCRCC AVR 1	3	3	1.0	0		
LLMarkers	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	hca:0367_10.1073_pnas.2103240118_fda266512b		CHRCC	CHRCC	3	2	0.6666666666666666	1	0.3333333333333333	0.5
LLMarkers	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	hca:0367_10.1073_pnas.2103240118_fda266512b		GC	GC	3	3	1.0	1	0.0	0.0
LLMarkers	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	hca:0367_10.1073_pnas.2103240118_fda266512b		IC-PC	IC PC	3	2	0.6666666666666666	0		
LLMarkers	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	hca:0367_10.1073_pnas.2103240118_fda266512b		MACROPHAGE-A	MACROPHAGE A	5	5	1.0	0		
LLMarkers	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	hca:0367_10.1073_pnas.2103240118_fda266512b		PT-B	PT B	6	3	0.5	0		
LLMarkers	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	llmarkers|hca|0367_10.1073_pnas.2103240118_fda266512b	hca:0367_10.1073_pnas.2103240118_fda266512b		PT-C	PT C	6	3	0.5	0		
LLMarkers	llmarkers|hca|0368_10.1016_j.cell.2019.08.008_98c14c4ebe	llmarkers|hca|0368_10.1016_j.cell.2019.08.008_98c14c4ebe	hca:0368_10.1016_j.cell.2019.08.008_98c14c4ebe		B CELL	B CELL	6	6	1.0	29	1.0	1.0
LLMarkers	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	hca:0370_10.1038_s41698-022-00251-1_1483c4b104		C1	C 1	3	0	0.0	5	0.0	
LLMarkers	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	hca:0370_10.1038_s41698-022-00251-1_1483c4b104		C2	C 2	3	0	0.0	3	0.0	
LLMarkers	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	hca:0370_10.1038_s41698-022-00251-1_1483c4b104		ENDOTHELIAL CELL	ENDOTHELIAL CELL	3	3	1.0	27	0.6666666666666666	0.6666666666666666
LLMarkers	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	hca:0370_10.1038_s41698-022-00251-1_1483c4b104		ENTEROENDOCRINE CELL	ENTEROENDOCRINE CELL	3	3	1.0	6	0.3333333333333333	0.3333333333333333
LLMarkers	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	hca:0370_10.1038_s41698-022-00251-1_1483c4b104		FIBROBLAST	FIBROBLAST	7	5	0.7142857142857143	28	0.5714285714285714	0.6
LLMarkers	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	hca:0370_10.1038_s41698-022-00251-1_1483c4b104		GOBLET	GOBLET	3	3	1.0	3	0.3333333333333333	0.3333333333333333
LLMarkers	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	hca:0370_10.1038_s41698-022-00251-1_1483c4b104		ICAF	ICAF	10	10	1.0	1	0.0	0.0
LLMarkers	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	hca:0370_10.1038_s41698-022-00251-1_1483c4b104		IM	IM	3	3	1.0	1	0.0	0.0
LLMarkers	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	hca:0370_10.1038_s41698-022-00251-1_1483c4b104		INCAF	INCAF	4	2	0.5	0		
LLMarkers	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	hca:0370_10.1038_s41698-022-00251-1_1483c4b104		METAPLASTIC-STEM CELL	METAPLASTIC STEM CELL	3	3	1.0	0		
LLMarkers	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	hca:0370_10.1038_s41698-022-00251-1_1483c4b104		MYCAF	MYCAF	5	3	0.6	0		
LLMarkers	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	hca:0370_10.1038_s41698-022-00251-1_1483c4b104		PIT MUCOUS CELL	PIT MUCOUS CELL	3	3	1.0	0		
LLMarkers	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	hca:0370_10.1038_s41698-022-00251-1_1483c4b104		PROLIFERATIVE CELL	PROLIFERATIVE CELL	3	3	1.0	0		
LLMarkers	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	llmarkers|hca|0370_10.1038_s41698-022-00251-1_1483c4b104	hca:0370_10.1038_s41698-022-00251-1_1483c4b104		TUMOR CELL	TUMOR CELL	4	3	0.75	2	0.0	0.0
LLMarkers	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	hca:0372_10.1016_j.ccell.2021.10.009_d6ab4790aa		AZU1+ MΦ	AZU 1 M	3	3	1.0	0		
LLMarkers	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	hca:0372_10.1016_j.ccell.2021.10.009_d6ab4790aa		CD4+ T ACTIVATED	CD 4 T ACTIVATED	4	3	0.75	0		
LLMarkers	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	hca:0372_10.1016_j.ccell.2021.10.009_d6ab4790aa		CDC1	CDC 1	3	3	1.0	10	0.6666666666666666	0.6666666666666666
LLMarkers	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	hca:0372_10.1016_j.ccell.2021.10.009_d6ab4790aa		CDC2	CDC 2	3	2	0.6666666666666666	8	0.6666666666666666	1.0
LLMarkers	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	hca:0372_10.1016_j.ccell.2021.10.009_d6ab4790aa		DC3	DC 3	8	7	0.875	2	0.375	0.42857142857142855
LLMarkers	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	hca:0372_10.1016_j.ccell.2021.10.009_d6ab4790aa		IMΦ	IM	4	3	0.75	1	0.0	0.0
LLMarkers	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	hca:0372_10.1016_j.ccell.2021.10.009_d6ab4790aa		MOMΦ	MOM	4	3	0.75	0		
LLMarkers	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	hca:0372_10.1016_j.ccell.2021.10.009_d6ab4790aa		MOMΦ-II	MOM II	8	8	1.0	0		
LLMarkers	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	hca:0372_10.1016_j.ccell.2021.10.009_d6ab4790aa		MOMΦ-III	MOM III	4	4	1.0	0		
LLMarkers	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	hca:0372_10.1016_j.ccell.2021.10.009_d6ab4790aa		MREGDC	MREGDC	8	8	1.0	2	0.625	0.625
LLMarkers	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	hca:0372_10.1016_j.ccell.2021.10.009_d6ab4790aa		NK CELLS	NK CELLS	5	4	0.8	4	0.2	0.25
LLMarkers	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	hca:0372_10.1016_j.ccell.2021.10.009_d6ab4790aa		T ACTIVATED	T ACTIVATED	7	5	0.7142857142857143	0		
LLMarkers	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	llmarkers|hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	hca:0372_10.1016_j.ccell.2021.10.009_d6ab4790aa		T CM/NAIVE-LIKE-I	T CM NAIVE LIKE I	4	4	1.0	0		
LLMarkers	llmarkers|hca|0373_10.1038_s41592-018-0253-2_ae3c4efc48	llmarkers|hca|0373_10.1038_s41592-018-0253-2_ae3c4efc48	hca:0373_10.1038_s41592-018-0253-2_ae3c4efc48		NEPHRON PROGENITOR	NEPHRON PROGENITOR	5	5	1.0	3	0.6	0.6
LLMarkers	llmarkers|hca|0373_10.1038_s41592-018-0253-2_ae3c4efc48	llmarkers|hca|0373_10.1038_s41592-018-0253-2_ae3c4efc48	hca:0373_10.1038_s41592-018-0253-2_ae3c4efc48		PODOCYTE CLUSTER	PODOCYTE CLUSTER	3	3	1.0	0		
LLMarkers	llmarkers|hca|0374_10.1136_annrheumdis-2018-214865_9f6cd4034f	llmarkers|hca|0374_10.1136_annrheumdis-2018-214865_9f6cd4034f	hca:0374_10.1136_annrheumdis-2018-214865_9f6cd4034f		FABP4 HI	FABP 4 HI	3	3	1.0	0		
LLMarkers	llmarkers|hca|0374_10.1136_annrheumdis-2018-214865_9f6cd4034f	llmarkers|hca|0374_10.1136_annrheumdis-2018-214865_9f6cd4034f	hca:0374_10.1136_annrheumdis-2018-214865_9f6cd4034f		FCN1 HI	FCN 1 HI	3	3	1.0	0		
LLMarkers	llmarkers|hca|0374_10.1136_annrheumdis-2018-214865_9f6cd4034f	llmarkers|hca|0374_10.1136_annrheumdis-2018-214865_9f6cd4034f	hca:0374_10.1136_annrheumdis-2018-214865_9f6cd4034f		FIBROBLAST	FIBROBLAST	3	3	1.0	28	0.6666666666666666	0.6666666666666666
LLMarkers	llmarkers|hca|0374_10.1136_annrheumdis-2018-214865_9f6cd4034f	llmarkers|hca|0374_10.1136_annrheumdis-2018-214865_9f6cd4034f	hca:0374_10.1136_annrheumdis-2018-214865_9f6cd4034f		MFAP5 HI FIBROBLAST	MFAP 5 HI FIBROBLAST	14	13	0.9285714285714286	0		
LLMarkers	llmarkers|hca|0374_10.1136_annrheumdis-2018-214865_9f6cd4034f	llmarkers|hca|0374_10.1136_annrheumdis-2018-214865_9f6cd4034f	hca:0374_10.1136_annrheumdis-2018-214865_9f6cd4034f		MYOFIBROBLAST	MYOFIBROBLAST	14	12	0.8571428571428571	7	0.21428571428571427	0.16666666666666666
